Class ID,Preferred Label,File extension
http://edamontology.org/format_2195,Ontology format,
http://edamontology.org/format_2196,OBO format,
http://edamontology.org/format_2197,OWL format,
http://edamontology.org/format_2200,FASTA-like (text),
http://edamontology.org/format_2202,Sequence record full format,
http://edamontology.org/format_2203,Sequence record lite format,
http://edamontology.org/format_2204,EMBL format (XML),
http://edamontology.org/format_2205,GenBank-like format (text),
http://edamontology.org/format_2206,Sequence feature table format (text),
http://edamontology.org/format_2210,Strain data format,
http://edamontology.org/format_2211,CIP strain data format,
http://edamontology.org/format_2243,phylip property values,
http://edamontology.org/format_2303,STRING entry format (HTML),
http://edamontology.org/format_2304,STRING entry format (XML),
http://edamontology.org/format_2305,GFF,
http://edamontology.org/format_2306,GTF,
http://edamontology.org/format_2310,FASTA-HTML,
http://edamontology.org/format_2311,EMBL-HTML,
http://edamontology.org/format_2322,BioCyc enzyme report format,
http://edamontology.org/format_2323,ENZYME enzyme report format,
http://edamontology.org/format_2328,PseudoCAP gene report format,
http://edamontology.org/format_2329,GeneCards gene report format,
http://edamontology.org/format_2330,Textual format,
http://edamontology.org/format_2331,HTML,
http://edamontology.org/format_2332,XML,xml
http://edamontology.org/format_2333,Binary format,
http://edamontology.org/format_2334,URI format,
http://edamontology.org/format_2341,NCI-Nature pathway entry format,
http://edamontology.org/format_2350,Format (by type of data),
http://edamontology.org/format_2352,BioXSD (XML),
http://edamontology.org/format_2376,RDF format,
http://edamontology.org/format_2532,GenBank-HTML,
http://edamontology.org/format_2542,Protein features (domains) format,
http://edamontology.org/format_2543,EMBL-like format,
http://edamontology.org/format_2545,FASTQ-like format,
http://edamontology.org/format_2546,FASTA-like,
http://edamontology.org/format_2547,uniprotkb-like format,
http://edamontology.org/format_2548,Sequence feature table format,
http://edamontology.org/format_2549,OBO,
http://edamontology.org/format_2550,OBO-XML,
http://edamontology.org/format_2551,Sequence record format (text),
http://edamontology.org/format_2552,Sequence record format (XML),
http://edamontology.org/format_2553,Sequence feature table format (XML),
http://edamontology.org/format_2554,Alignment format (text),
http://edamontology.org/format_2555,Alignment format (XML),
http://edamontology.org/format_2556,Phylogenetic tree format (text),
http://edamontology.org/format_2557,Phylogenetic tree format (XML),
http://edamontology.org/format_2558,EMBL-like (XML),
http://edamontology.org/format_2559,GenBank-like format,
http://edamontology.org/format_2560,STRING entry format,
http://edamontology.org/format_2561,Sequence assembly format (text),
http://edamontology.org/format_2562,Amino acid identifier format,
http://edamontology.org/format_2566,completely unambiguous,
http://edamontology.org/format_2567,completely unambiguous pure,
http://edamontology.org/format_2568,completely unambiguous pure nucleotide,
http://edamontology.org/format_2569,completely unambiguous pure dna,
http://edamontology.org/format_2570,completely unambiguous pure rna sequence,
http://edamontology.org/format_2571,Raw sequence format,
http://edamontology.org/format_2572,BAM,
http://edamontology.org/format_2573,SAM,
http://edamontology.org/format_2585,SBML,
http://edamontology.org/format_2607,completely unambiguous pure protein,
http://edamontology.org/format_2848,Bibliographic reference format,
http://edamontology.org/format_2919,Sequence annotation track format,
http://edamontology.org/format_2920,Alignment format (pair only),
http://edamontology.org/format_2921,Sequence variation annotation format,
http://edamontology.org/format_2922,markx0 variant,
http://edamontology.org/format_2923,mega variant,
http://edamontology.org/format_2924,Phylip format variant,
http://edamontology.org/format_3000,AB1,
http://edamontology.org/format_3001,ACE,
http://edamontology.org/format_3003,BED,
http://edamontology.org/format_3004,bigBed,
http://edamontology.org/format_3005,WIG,
http://edamontology.org/format_3006,bigWig,
http://edamontology.org/format_3007,PSL,
http://edamontology.org/format_3008,MAF,
http://edamontology.org/format_3009,2bit,
http://edamontology.org/format_3010,.nib,
http://edamontology.org/format_3011,genePred,
http://edamontology.org/format_3012,pgSnp,
http://edamontology.org/format_3013,axt,
http://edamontology.org/format_3014,LAV,
http://edamontology.org/format_3015,Pileup,
http://edamontology.org/format_3016,VCF,
http://edamontology.org/format_3017,SRF,
http://edamontology.org/format_3018,ZTR,
http://edamontology.org/format_3019,GVF,
http://edamontology.org/format_3020,BCF,
http://edamontology.org/format_3033,Matrix format,
http://edamontology.org/format_3097,Protein domain classification format,
http://edamontology.org/format_3098,Raw SCOP domain classification format,
http://edamontology.org/format_3099,Raw CATH domain classification format,
http://edamontology.org/format_3100,CATH domain report format,
http://edamontology.org/format_3155,SBRML,
http://edamontology.org/format_3156,BioPAX,
http://edamontology.org/format_3157,EBI Application Result XML,
http://edamontology.org/format_3158,PSI MI XML (MIF),
http://edamontology.org/format_3159,phyloXML,
http://edamontology.org/format_3160,NeXML,
http://edamontology.org/format_3161,MAGE-ML,
http://edamontology.org/format_3162,MAGE-TAB,
http://edamontology.org/format_3163,GCDML,
http://edamontology.org/format_3164,GTrack,
http://edamontology.org/format_3166,Biological pathway or network report format,
http://edamontology.org/format_3167,Experiment annotation format,
http://edamontology.org/format_3235,Cytoband format,
http://edamontology.org/format_3239,CopasiML,
http://edamontology.org/format_3240,CellML,
http://edamontology.org/format_3242,PSI MI TAB (MITAB),
http://edamontology.org/format_3243,PSI-PAR,
http://edamontology.org/format_3244,mzML,
http://edamontology.org/format_3245,Mass spectrometry data format,
http://edamontology.org/format_3246,TraML,
http://edamontology.org/format_3247,mzIdentML,
http://edamontology.org/format_3248,mzQuantML,
http://edamontology.org/format_3249,GelML,
http://edamontology.org/format_3250,spML,
http://edamontology.org/format_3252,OWL Functional Syntax,
http://edamontology.org/format_3253,Manchester OWL Syntax,
http://edamontology.org/format_3254,KRSS2 Syntax,
http://edamontology.org/format_3255,Turtle,
http://edamontology.org/format_3256,N-Triples,nt
http://edamontology.org/format_3257,Notation3,n3
http://edamontology.org/format_3261,RDF/XML,rdf
http://edamontology.org/format_3262,OWL/XML,
http://edamontology.org/format_3281,A2M,
http://edamontology.org/format_3284,SFF,
http://edamontology.org/format_3285,MAP,
http://edamontology.org/format_3286,PED,
http://edamontology.org/format_3287,Individual genetic data format,
http://edamontology.org/format_3288,PED/MAP,
http://edamontology.org/format_3309,CT,
http://edamontology.org/format_3310,SS,
http://edamontology.org/format_3311,RNAML,
http://edamontology.org/format_3312,GDE,
http://edamontology.org/format_3313,BLC,
http://edamontology.org/format_3326,Data index format,
http://edamontology.org/format_3327,BAI,
http://edamontology.org/format_3328,HMMER2,
http://edamontology.org/format_3329,HMMER3,
http://edamontology.org/format_3330,PO,
http://edamontology.org/format_3331,BLAST XML results format,
http://edamontology.org/format_3462,CRAM,
http://edamontology.org/format_3464,JSON,json
http://edamontology.org/format_3466,EPS,
http://edamontology.org/format_3467,GIF,
http://edamontology.org/format_3468,xls,
http://edamontology.org/format_3475,TSV,tsv|tab
http://edamontology.org/format_3476,Gene expression data format,
http://edamontology.org/format_3477,Cytoscape input file format,
http://edamontology.org/format_3484,ebwt,
http://edamontology.org/format_3485,RSF,
http://edamontology.org/format_3486,GCG format variant,
http://edamontology.org/format_3487,BSML,
http://edamontology.org/format_3491,ebwtl,
http://edamontology.org/format_3499,Ensembl variation file format,
http://edamontology.org/format_3506,docx,
http://edamontology.org/format_3507,Document format,
http://edamontology.org/format_3508,PDF,
http://edamontology.org/format_3547,Image format,
http://edamontology.org/format_3548,DICOM format,
http://edamontology.org/format_3549,nii,
http://edamontology.org/format_3550,mhd,
http://edamontology.org/format_3551,nrrd,
http://edamontology.org/format_3554,R file format,
http://edamontology.org/format_3555,SPSS,
http://edamontology.org/format_3556,MHTML,mhtml|mht|eml
http://edamontology.org/format_3578,IDAT,
http://edamontology.org/format_3579,JPG,
http://edamontology.org/format_3580,rcc,
http://edamontology.org/format_3581,arff,
http://edamontology.org/format_3582,afg,
http://edamontology.org/format_3583,bedgraph,
http://edamontology.org/format_3584,bedstrict,
http://edamontology.org/format_3585,bed6,
http://edamontology.org/format_3586,bed12,
http://edamontology.org/format_3587,chrominfo,
http://edamontology.org/format_3588,customtrack,
http://edamontology.org/format_3589,csfasta,
http://edamontology.org/format_3590,HDF5,
http://edamontology.org/format_3591,TIFF,
http://edamontology.org/format_3592,BMP,
http://edamontology.org/format_3593,im,
http://edamontology.org/format_3594,pcd,
http://edamontology.org/format_3595,pcx,
http://edamontology.org/format_3596,ppm,
http://edamontology.org/format_3597,psd,
http://edamontology.org/format_3598,xbm,
http://edamontology.org/format_3599,xpm,
http://edamontology.org/format_3600,rgb,
http://edamontology.org/format_3601,pbm,
http://edamontology.org/format_3602,pgm,
http://edamontology.org/format_3603,PNG,
http://edamontology.org/format_3604,SVG,
http://edamontology.org/format_3605,rast,
http://edamontology.org/format_3606,Sequence quality report format (text),
http://edamontology.org/format_3607,qual,
http://edamontology.org/format_3608,qualsolexa,
http://edamontology.org/format_3609,qualillumina,
http://edamontology.org/format_3610,qualsolid,
http://edamontology.org/format_3611,qual454,
http://edamontology.org/format_3612,ENCODE peak format,
http://edamontology.org/format_3613,ENCODE narrow peak format,
http://edamontology.org/format_3614,ENCODE broad peak format,
http://edamontology.org/format_3615,bgzip,
http://edamontology.org/format_3616,tabix,
http://edamontology.org/format_3617,Graph format,
http://edamontology.org/format_3618,xgmml,
http://edamontology.org/format_3619,sif,
http://edamontology.org/format_3620,xlsx,
http://edamontology.org/format_3621,SQLite format,
http://edamontology.org/format_3622,Gemini SQLite format,
http://edamontology.org/format_3623,Index format,
http://edamontology.org/format_3624,snpeffdb,
http://edamontology.org/format_3626,MAT,
http://edamontology.org/format_3650,netCDF,
http://edamontology.org/format_3651,MGF,
http://edamontology.org/format_3652,dta,
http://edamontology.org/format_3653,pkl,
http://edamontology.org/format_3654,mzXML,
http://edamontology.org/format_3655,pepXML,
http://edamontology.org/format_3657,GPML,
http://edamontology.org/format_3665,K-mer countgraph,oxlicg
http://edamontology.org/format_3681,mzTab,
http://edamontology.org/format_3682,imzML metadata file,imzML
http://edamontology.org/format_3683,qcML,
http://edamontology.org/format_3684,PRIDE XML,
http://edamontology.org/format_3685,SED-ML,
http://edamontology.org/format_3686,COMBINE OMEX,
http://edamontology.org/format_3687,ISA-TAB,
http://edamontology.org/format_3688,SBtab,
http://edamontology.org/format_3689,BCML,
http://edamontology.org/format_3690,BDML,
http://edamontology.org/format_3691,BEL,
http://edamontology.org/format_3692,SBGN-ML,
http://edamontology.org/format_3693,AGP,
http://edamontology.org/format_3696,PS,
http://edamontology.org/format_3698,SRA format,
http://edamontology.org/format_3699,VDB,
http://edamontology.org/format_3700,Tabix index file format,
http://edamontology.org/format_3701,Sequin format,
http://edamontology.org/format_3702,MSF,
http://edamontology.org/format_3706,Biodiversity data format,
http://edamontology.org/format_3708,ABCD format,
http://edamontology.org/format_3709,GCT/Res format,
http://edamontology.org/format_3710,WIFF format,wiff
http://edamontology.org/format_3711,X!Tandem XML,
http://edamontology.org/format_3712,Thermo RAW,
http://edamontology.org/format_3713,Mascot .dat file,
http://edamontology.org/format_3714,MaxQuant APL peaklist format,
http://edamontology.org/format_3725,SBOL,
http://edamontology.org/format_3726,PMML,
http://edamontology.org/format_3727,OME-TIFF,
http://edamontology.org/format_3728,LocARNA PP,
http://edamontology.org/format_3729,dbGaP format,
http://edamontology.org/format_3746,BIOM format,biom
http://edamontology.org/format_3747,protXML,
http://edamontology.org/format_3748,Linked data format,
http://edamontology.org/format_3749,JSON-LD,jsonld
http://edamontology.org/format_3750,YAML,yaml|yml
http://edamontology.org/format_3751,DSV,
http://edamontology.org/format_3752,CSV,csv
http://edamontology.org/format_3758,SEQUEST .out file,
http://edamontology.org/format_3764,idXML,
http://edamontology.org/format_3765,KNIME datatable format,
http://edamontology.org/format_3770,UniProtKB XML,
http://edamontology.org/format_3771,UniProtKB RDF,
http://edamontology.org/format_3772,BioJSON (BioXSD),
http://edamontology.org/format_3773,BioYAML,
http://edamontology.org/format_3774,BioJSON (Jalview),
http://edamontology.org/format_3775,GSuite,
http://edamontology.org/format_3776,BTrack,
http://edamontology.org/format_3777,MCPD,
http://edamontology.org/format_3780,Annotated text format,
http://edamontology.org/format_3781,PubAnnotation format,
http://edamontology.org/format_3782,BioC,
http://edamontology.org/format_3783,PubTator format,
http://edamontology.org/format_3784,Open Annotation format,
http://edamontology.org/format_3785,BioNLP Shared Task format,
http://edamontology.org/format_3787,Query language,
http://edamontology.org/format_3788,SQL,sql
http://edamontology.org/format_3789,XQuery,xq|xqy|xquery
http://edamontology.org/format_3790,SPARQL,
http://edamontology.org/format_3804,xsd,
http://edamontology.org/format_3811,XMFA,
http://edamontology.org/format_3812,GEN,
http://edamontology.org/format_3813,SAMPLE file format,
http://edamontology.org/format_3814,SDF,
http://edamontology.org/format_3815,Molfile,
http://edamontology.org/format_3816,Mol2,
http://edamontology.org/format_3817,latex,
http://edamontology.org/format_3818,ELAND format,
http://edamontology.org/format_3819,Relaxed PHYLIP Interleaved,
http://edamontology.org/format_3820,Relaxed PHYLIP Sequential,
http://edamontology.org/format_3821,VisML,
http://edamontology.org/format_3822,GML,
http://edamontology.org/format_3823,FASTG,
http://edamontology.org/format_3824,NMR data format,
http://edamontology.org/format_3825,nmrML,
http://edamontology.org/format_3826,proBAM,
http://edamontology.org/format_3827,proBED,
http://edamontology.org/format_3828,Raw microarray data format,
http://edamontology.org/format_3829,GPR,
http://edamontology.org/format_3830,ARB,
http://edamontology.org/format_3832,consensusXML,
http://edamontology.org/format_3833,featureXML,
http://edamontology.org/format_3834,mzData,
http://edamontology.org/format_3835,TIDE TXT,
http://edamontology.org/format_3836,BLAST XML v2 results format,
http://edamontology.org/format_3838,pptx,
http://edamontology.org/format_3839,ibd,ibd
http://edamontology.org/format_3841,NLP format,
http://edamontology.org/format_3843,BEAST,
http://edamontology.org/format_3844,Chado-XML,
http://edamontology.org/format_3845,HSAML,
http://edamontology.org/format_3846,InterProScan XML,
http://edamontology.org/format_3847,KGML,
http://edamontology.org/format_3848,PubMed XML,
http://edamontology.org/format_3849,MSAML,
http://edamontology.org/format_3850,OrthoXML,
http://edamontology.org/format_3851,PSDML,
http://edamontology.org/format_3852,SeqXML,
http://edamontology.org/format_3853,UniParc XML,
http://edamontology.org/format_3854,UniRef XML,
http://edamontology.org/format_3857,CWL,cwl
http://edamontology.org/format_3858,Waters RAW,
http://edamontology.org/format_3859,JCAMP-DX,
http://edamontology.org/format_3862,NLP annotation format,
http://edamontology.org/format_3863,NLP corpus format,
http://edamontology.org/format_3864,mirGFF3,
http://edamontology.org/format_3865,RNA annotation format,
http://edamontology.org/format_3866,Trajectory format,
http://edamontology.org/format_3867,Trajectory format (binary),
http://edamontology.org/format_3868,Trajectory format (text),
http://edamontology.org/format_3873,HDF,
http://edamontology.org/format_3874,PCAzip,
http://edamontology.org/format_3875,XTC,
http://edamontology.org/format_3876,TNG,
http://edamontology.org/format_3877,XYZ,
http://edamontology.org/format_3878,mdcrd,
http://edamontology.org/format_3879,Topology format,
http://edamontology.org/format_3880,GROMACS top,
http://edamontology.org/format_3881,AMBER top,
http://edamontology.org/format_3882,PSF,
http://edamontology.org/format_3883,GROMACS itp,
http://edamontology.org/format_3884,FF parameter format,
http://edamontology.org/format_3885,BinPos,
http://edamontology.org/format_3886,RST,
http://edamontology.org/format_3887,CHARMM rtf,
http://edamontology.org/format_3888,AMBER frcmod,
http://edamontology.org/format_3889,AMBER off,
http://edamontology.org/format_3906,NMReDATA,
http://edamontology.org/format_3909,BpForms,
http://edamontology.org/format_3910,trr,
http://edamontology.org/format_3911,msh,msh
http://edamontology.org/format_3913,Loom,loom
http://edamontology.org/format_3915,Zarr,zarray|zgroup
http://edamontology.org/format_3916,MTX,mtx
http://edamontology.org/format_3951,BcForms,
http://edamontology.org/format_3956,N-Quads,nq
http://edamontology.org/format_3969,Vega,json
http://edamontology.org/format_3970,Vega-lite,json
http://edamontology.org/format_3971,NeuroML,
http://edamontology.org/format_3972,BNGL,bngl
http://edamontology.org/format_3973,Docker image format,dockerfile
http://edamontology.org/format_3975,GFA 1,gfa
http://edamontology.org/format_3976,GFA 2,gfa
http://edamontology.org/format_3977,ObjTables,xlsx
http://edamontology.org/format_3978,CONTIG,contig
http://edamontology.org/format_3979,WEGO,wego
http://edamontology.org/format_3980,RPKM,rpkm
http://edamontology.org/format_3981,TAR format,tar
http://edamontology.org/format_3982,CHAIN,chain
http://edamontology.org/format_3983,NET,net
http://edamontology.org/format_3984,QMAP,qmap
http://edamontology.org/format_3985,gxformat2,ga
http://edamontology.org/format_3986,WMV,wmv
http://edamontology.org/format_3987,ZIP format,zip
http://edamontology.org/format_3988,LSM,lsm
http://edamontology.org/format_3989,GZIP format,gz|gzip
http://edamontology.org/format_3990,AVI,avi
http://edamontology.org/format_3991,TrackDB,trackDb
http://edamontology.org/format_3992,CIGAR format,cigar
http://edamontology.org/format_3993,Stereolithography format,stl
http://edamontology.org/format_3994,U3D,u3d
http://edamontology.org/format_3995,Texture file format,tex
http://edamontology.org/format_3996,Python script,py
http://edamontology.org/format_3997,MPEG-4,mp4
http://edamontology.org/format_3998,Perl script,pl
http://edamontology.org/format_3999,R script,R
http://edamontology.org/format_4000,R markdown,Rmd
http://edamontology.org/format_4001,NIFTI format,nii
http://edamontology.org/format_4002,pickle,pickle
http://edamontology.org/format_4003,NumPy format,npy
http://edamontology.org/format_4004,SimTools repertoire file format,repz
http://edamontology.org/format_4005,Configuration file format,cfg
http://edamontology.org/format_4006,Zstandard format,zst
http://edamontology.org/format_4007,MATLAB script,m
http://edamontology.org/operation_0004,Operation,
http://edamontology.org/operation_0224,Query and retrieval,
http://edamontology.org/operation_0225,Data retrieval (database cross-reference),
http://edamontology.org/operation_0226,Annotation,
http://edamontology.org/operation_0227,Indexing,
http://edamontology.org/operation_0228,Data index analysis,
http://edamontology.org/operation_0229,Annotation retrieval (sequence),
http://edamontology.org/operation_0230,Sequence generation,
http://edamontology.org/operation_0231,Sequence editing,
http://edamontology.org/operation_0232,Sequence merging,
http://edamontology.org/operation_0233,Sequence conversion,
http://edamontology.org/operation_0234,Sequence complexity calculation,
http://edamontology.org/operation_0235,Sequence ambiguity calculation,
http://edamontology.org/operation_0236,Sequence composition calculation,
http://edamontology.org/operation_0237,Repeat sequence analysis,
http://edamontology.org/operation_0238,Sequence motif discovery,
http://edamontology.org/operation_0239,Sequence motif recognition,
http://edamontology.org/operation_0240,Sequence motif comparison,
http://edamontology.org/operation_0241,Transcription regulatory sequence analysis,
http://edamontology.org/operation_0242,Conserved transcription regulatory sequence identification,
http://edamontology.org/operation_0243,Protein property calculation (from structure),
http://edamontology.org/operation_0244,Simulation analysis,
http://edamontology.org/operation_0245,Structural motif discovery,
http://edamontology.org/operation_0246,Protein domain recognition,
http://edamontology.org/operation_0247,Protein architecture analysis,
http://edamontology.org/operation_0248,Residue interaction calculation,
http://edamontology.org/operation_0249,Protein geometry calculation,
http://edamontology.org/operation_0250,Protein property calculation,
http://edamontology.org/operation_0252,Peptide immunogenicity prediction,
http://edamontology.org/operation_0253,Sequence feature detection,
http://edamontology.org/operation_0254,Data retrieval (feature table),
http://edamontology.org/operation_0255,Feature table query,
http://edamontology.org/operation_0256,Sequence feature comparison,
http://edamontology.org/operation_0257,Data retrieval (sequence alignment),
http://edamontology.org/operation_0258,Sequence alignment analysis,
http://edamontology.org/operation_0259,Sequence alignment comparison,
http://edamontology.org/operation_0260,Sequence alignment conversion,
http://edamontology.org/operation_0261,Nucleic acid property processing,
http://edamontology.org/operation_0262,Nucleic acid property calculation,
http://edamontology.org/operation_0264,Alternative splicing prediction,
http://edamontology.org/operation_0265,Frameshift detection,
http://edamontology.org/operation_0266,Vector sequence detection,
http://edamontology.org/operation_0267,Protein secondary structure prediction,
http://edamontology.org/operation_0268,Protein super-secondary structure prediction,
http://edamontology.org/operation_0269,Transmembrane protein prediction,
http://edamontology.org/operation_0270,Transmembrane protein analysis,
http://edamontology.org/operation_0271,Structure prediction,
http://edamontology.org/operation_0272,Residue contact prediction,
http://edamontology.org/operation_0273,Protein interaction raw data analysis,
http://edamontology.org/operation_0274,Protein-protein interaction prediction (from protein sequence),
http://edamontology.org/operation_0275,Protein-protein interaction prediction (from protein structure),
http://edamontology.org/operation_0276,Protein interaction network analysis,
http://edamontology.org/operation_0277,Pathway or network comparison,
http://edamontology.org/operation_0278,RNA secondary structure prediction,
http://edamontology.org/operation_0279,Nucleic acid folding analysis,
http://edamontology.org/operation_0280,Data retrieval (restriction enzyme annotation),
http://edamontology.org/operation_0281,Genetic marker identification,
http://edamontology.org/operation_0282,Genetic mapping,
http://edamontology.org/operation_0283,Linkage analysis,
http://edamontology.org/operation_0284,Codon usage table generation,
http://edamontology.org/operation_0285,Codon usage table comparison,
http://edamontology.org/operation_0286,Codon usage analysis,
http://edamontology.org/operation_0287,Base position variability plotting,
http://edamontology.org/operation_0288,Sequence word comparison,
http://edamontology.org/operation_0289,Sequence distance matrix generation,
http://edamontology.org/operation_0290,Sequence redundancy removal,
http://edamontology.org/operation_0291,Sequence clustering,
http://edamontology.org/operation_0292,Sequence alignment,
http://edamontology.org/operation_0293,Hybrid sequence alignment construction,
http://edamontology.org/operation_0294,Structure-based sequence alignment,
http://edamontology.org/operation_0295,Structure alignment,
http://edamontology.org/operation_0296,Sequence profile generation,
http://edamontology.org/operation_0297,3D profile generation,
http://edamontology.org/operation_0298,Profile-profile alignment,
http://edamontology.org/operation_0299,3D profile-to-3D profile alignment,
http://edamontology.org/operation_0300,Sequence profile alignment,
http://edamontology.org/operation_0301,Sequence-to-3D-profile alignment,
http://edamontology.org/operation_0302,Protein threading,
http://edamontology.org/operation_0303,Fold recognition,
http://edamontology.org/operation_0304,Metadata retrieval,
http://edamontology.org/operation_0305,Literature search,
http://edamontology.org/operation_0306,Text mining,
http://edamontology.org/operation_0307,Virtual PCR,
http://edamontology.org/operation_0308,PCR primer design,
http://edamontology.org/operation_0309,Microarray probe design,
http://edamontology.org/operation_0310,Sequence assembly,
http://edamontology.org/operation_0311,Microarray data standardisation and normalisation,
http://edamontology.org/operation_0312,Sequencing-based expression profile data processing,
http://edamontology.org/operation_0313,Expression profile clustering,
http://edamontology.org/operation_0314,Gene expression profiling,
http://edamontology.org/operation_0315,Expression profile comparison,
http://edamontology.org/operation_0316,Functional profiling,
http://edamontology.org/operation_0317,EST and cDNA sequence analysis,
http://edamontology.org/operation_0318,Structural genomics target selection,
http://edamontology.org/operation_0319,Protein secondary structure assignment,
http://edamontology.org/operation_0320,Protein structure assignment,
http://edamontology.org/operation_0321,Protein structure validation,
http://edamontology.org/operation_0322,Molecular model refinement,
http://edamontology.org/operation_0323,Phylogenetic inference,
http://edamontology.org/operation_0324,Phylogenetic analysis,
http://edamontology.org/operation_0325,Phylogenetic tree comparison,
http://edamontology.org/operation_0326,Phylogenetic tree editing,
http://edamontology.org/operation_0327,Phylogenetic footprinting,
http://edamontology.org/operation_0328,Protein folding simulation,
http://edamontology.org/operation_0329,Protein folding pathway prediction,
http://edamontology.org/operation_0330,Protein SNP mapping,
http://edamontology.org/operation_0331,Variant effect prediction,
http://edamontology.org/operation_0332,Immunogen design,
http://edamontology.org/operation_0333,Zinc finger prediction,
http://edamontology.org/operation_0334,Enzyme kinetics calculation,
http://edamontology.org/operation_0335,Formatting,
http://edamontology.org/operation_0336,Format validation,
http://edamontology.org/operation_0337,Visualisation,
http://edamontology.org/operation_0338,Sequence database search,
http://edamontology.org/operation_0339,Structure database search,
http://edamontology.org/operation_0340,Protein secondary database search,
http://edamontology.org/operation_0341,Motif database search,
http://edamontology.org/operation_0342,Sequence profile database search,
http://edamontology.org/operation_0343,Transmembrane protein database search,
http://edamontology.org/operation_0344,Sequence retrieval (by code),
http://edamontology.org/operation_0345,Sequence retrieval (by keyword),
http://edamontology.org/operation_0346,Sequence similarity search,
http://edamontology.org/operation_0347,Sequence database search (by motif or pattern),
http://edamontology.org/operation_0348,Sequence database search (by amino acid composition),
http://edamontology.org/operation_0349,Sequence database search (by property),
http://edamontology.org/operation_0350,Sequence database search (by sequence using word-based methods),
http://edamontology.org/operation_0351,Sequence database search (by sequence using profile-based methods),
http://edamontology.org/operation_0352,Sequence database search (by sequence using local alignment-based methods),
http://edamontology.org/operation_0353,Sequence database search (by sequence using global alignment-based methods),
http://edamontology.org/operation_0354,Sequence database search (by sequence for primer sequences),
http://edamontology.org/operation_0355,Sequence database search (by molecular weight),
http://edamontology.org/operation_0356,Sequence database search (by isoelectric point),
http://edamontology.org/operation_0357,Structure retrieval (by code),
http://edamontology.org/operation_0358,Structure retrieval (by keyword),
http://edamontology.org/operation_0359,Structure database search (by sequence),
http://edamontology.org/operation_0360,Structural similarity search,
http://edamontology.org/operation_0361,Sequence annotation,
http://edamontology.org/operation_0362,Genome annotation,
http://edamontology.org/operation_0363,Reverse complement,
http://edamontology.org/operation_0364,Random sequence generation,
http://edamontology.org/operation_0365,Restriction digest,
http://edamontology.org/operation_0366,Protein sequence cleavage,
http://edamontology.org/operation_0367,Sequence mutation and randomisation,
http://edamontology.org/operation_0368,Sequence masking,
http://edamontology.org/operation_0369,Sequence cutting,
http://edamontology.org/operation_0370,Restriction site creation,
http://edamontology.org/operation_0371,DNA translation,
http://edamontology.org/operation_0372,DNA transcription,
http://edamontology.org/operation_0377,Sequence composition calculation (nucleic acid),
http://edamontology.org/operation_0378,Sequence composition calculation (protein),
http://edamontology.org/operation_0379,Repeat sequence detection,
http://edamontology.org/operation_0380,Repeat sequence organisation analysis,
http://edamontology.org/operation_0383,Protein hydropathy calculation (from structure),
http://edamontology.org/operation_0384,Accessible surface calculation,
http://edamontology.org/operation_0385,Protein hydropathy cluster calculation,
http://edamontology.org/operation_0386,Protein dipole moment calculation,
http://edamontology.org/operation_0387,Molecular surface calculation,
http://edamontology.org/operation_0388,Protein binding site prediction (from structure),
http://edamontology.org/operation_0389,Protein-nucleic acid interaction analysis,
http://edamontology.org/operation_0390,Protein peeling,
http://edamontology.org/operation_0391,Protein distance matrix calculation,
http://edamontology.org/operation_0392,Contact map calculation,
http://edamontology.org/operation_0393,Residue cluster calculation,
http://edamontology.org/operation_0394,Hydrogen bond calculation,
http://edamontology.org/operation_0395,Residue non-canonical interaction detection,
http://edamontology.org/operation_0396,Ramachandran plot calculation,
http://edamontology.org/operation_0397,Ramachandran plot validation,
http://edamontology.org/operation_0398,Protein molecular weight calculation,
http://edamontology.org/operation_0399,Protein extinction coefficient calculation,
http://edamontology.org/operation_0400,Protein pKa calculation,
http://edamontology.org/operation_0401,Protein hydropathy calculation (from sequence),
http://edamontology.org/operation_0402,Protein titration curve plotting,
http://edamontology.org/operation_0403,Protein isoelectric point calculation,
http://edamontology.org/operation_0404,Protein hydrogen exchange rate calculation,
http://edamontology.org/operation_0405,Protein hydrophobic region calculation,
http://edamontology.org/operation_0406,Protein aliphatic index calculation,
http://edamontology.org/operation_0407,Protein hydrophobic moment plotting,
http://edamontology.org/operation_0408,Protein globularity prediction,
http://edamontology.org/operation_0409,Protein solubility prediction,
http://edamontology.org/operation_0410,Protein crystallizability prediction,
http://edamontology.org/operation_0411,Protein signal peptide detection (eukaryotes),
http://edamontology.org/operation_0412,Protein signal peptide detection (bacteria),
http://edamontology.org/operation_0413,MHC peptide immunogenicity prediction,
http://edamontology.org/operation_0414,Protein feature prediction (from sequence),
http://edamontology.org/operation_0415,Nucleic acid feature detection,
http://edamontology.org/operation_0416,Epitope mapping,
http://edamontology.org/operation_0417,PTM site prediction,
http://edamontology.org/operation_0418,Protein signal peptide detection,
http://edamontology.org/operation_0419,Protein binding site prediction (from sequence),
http://edamontology.org/operation_0420,Nucleic acids-binding site prediction,
http://edamontology.org/operation_0421,Protein folding site prediction,
http://edamontology.org/operation_0422,Protein cleavage site prediction,
http://edamontology.org/operation_0423,Epitope mapping (MHC Class I),
http://edamontology.org/operation_0424,Epitope mapping (MHC Class II),
http://edamontology.org/operation_0425,Whole gene prediction,
http://edamontology.org/operation_0426,Gene component prediction,
http://edamontology.org/operation_0427,Transposon prediction,
